C_REGION,ESTACION,PROGRAMA,CRUCERO,F_MUESTREO,AÑO,MES,DIRECCION,V_MS
11,A52,1,CRUCERO 2,2006/07/11,2006,JULIO,NO,
11,A53,1,CRUCERO 2,2006/07/10,2006,JULIO,NO,
11,A54,1,CRUCERO 2,,2006,,NO,
11,A55,1,CRUCERO 2,,2006,,,
11,A56,1,CRUCERO 2,,2006,,,
11,A57,1,CRUCERO 2,,2006,,,
11,A58,1,CRUCERO 2,,2006,,,
11,A59,1,CRUCERO 2,,2006,,,
11,A60,1,CRUCERO 2,,2006,,,
12,M04,1,CRUCERO 2,2006/06/24,2006,JUNIO,S,3.06
12,M05,1,CRUCERO 2,2006/06/24,2006,JUNIO,N,2.92
12,M06,1,CRUCERO 2,2006/06/24,2006,JUNIO,N,6.4
12,M01N,1,CRUCERO 2,2006/06/24,2006,JUNIO,N,6.48
12,M02N,1,CRUCERO 2,2006/06/24,2006,JUNIO,N,6.93
12,M03N,1,CRUCERO 2,2006/06/24,2006,JUNIO,N,7.1
12,M07,1,CRUCERO 2,2006/06/23,2006,JUNIO,N,5.68
12,M08,1,CRUCERO 2,2006/06/23,2006,JUNIO,NO,9.32
12,M24N,1,CRUCERO 2,2006/06/23,2006,JUNIO,NO,3.9
12,M25N,1,CRUCERO 2,2006/06/23,2006,JUNIO,S,1.96
12,M09,1,CRUCERO 2,2006/06/23,2006,JUNIO,S,1.17
12,M10,1,CRUCERO 2,2006/06/23,2006,JUNIO,S,4.9
12,M11,1,CRUCERO 2,2006/06/23,2006,JUNIO,O,8.11
12,M12,1,CRUCERO 2,2006/06/22,2006,JUNIO,O,1.47
12,M13,1,CRUCERO 2,2006/06/22,2006,JUNIO,O,3.38
12,M14,1,CRUCERO 2,2006/06/22,2006,JUNIO,O,3.33
12,M15,1,CRUCERO 2,2006/06/22,2006,JUNIO,O,2.94
12,M16,1,CRUCERO 2,2006/06/26,2006,JUNIO,O,2.31
12,M23,1,CRUCERO 2,2006/06/27,2006,JUNIO,O,2.22
12,M17,1,CRUCERO 2,2006/06/26,2006,JUNIO,NO,4.39
12,M21,1,CRUCERO 2,2006/06/27,2006,JUNIO,NO,5.92
12,M22,1,CRUCERO 2,2006/06/27,2006,JUNIO,NO,5.11
12,M18,1,CRUCERO 2,2006/06/26,2006,JUNIO,NO,6.37
12,M19,1,CRUCERO 2,2006/06/26,2006,JUNIO,S,1.29
12,M20,1,CRUCERO 2,2006/06/26,2006,JUNIO,S,3.32
12,M39,1,CRUCERO 2,2006/06/02,2006,JUNIO,NO,2.52
12,M38,1,CRUCERO 2,2006/06/02,2006,JUNIO,NO,2.39
12,M24,1,CRUCERO 2,2006/06/30,2006,JUNIO,NO,3.44
12,M25,1,CRUCERO 2,2006/06/30,2006,JUNIO,NO,3.78
12,M26,1,CRUCERO 2,2006/06/30,2006,JUNIO,NO,3.67
12,M27,1,CRUCERO 2,2006/06/30,2006,JUNIO,NO,3.4
12,M28,1,CRUCERO 2,2006/06/30,2006,JUNIO,NO,5.19
12,M29,1,CRUCERO 2,2006/06/30,2006,JUNIO,NO,2.78
12,M37,1,CRUCERO 2,2006/06/01,2006,JUNIO,O,3.52
12,M30,1,CRUCERO 2,2006/06/29,2006,JUNIO,O,3.06
12,M36,1,CRUCERO 2,2006/06/01,2006,JUNIO,SO,5.36
12,M31,1,CRUCERO 2,2006/06/29,2006,JUNIO,SO,2.79
12,M32,1,CRUCERO 2,2006/06/29,2006,JUNIO,SO,2.71
12,M35,1,CRUCERO 2,2006/06/28,2006,JUNIO,SO,2.09
12,M33,1,CRUCERO 2,2006/06/28,2006,JUNIO,SO,2.1
12,M34,1,CRUCERO 2,2006/06/28,2006,JUNIO,S,2.14
12,M40,1,CRUCERO 2,2006/06/06,2006,JUNIO,SE,1.23
12,M41,1,CRUCERO 2,2006/06/06,2006,JUNIO,SE,1.16
12,M43,1,CRUCERO 2,2006/06/06,2006,JUNIO,SE,0.84
12,M44,1,CRUCERO 2,2006/06/06,2006,JUNIO,SE,2.82
12,M45,1,CRUCERO 2,2006/06/06,2006,JUNIO,SE,0.19
12,M46,1,CRUCERO 2,2006/06/07,2006,JUNIO,S,2.2
12,M42,1,CRUCERO 2,2006/06/06,2006,JUNIO,S,1.53
10,L01,1,CRUCERO 3,2006/07/25,2006,JULIO,NO,
10,L02,1,CRUCERO 3,2006/07/22,2006,JULIO,NO,
10,L02N1,1,CRUCERO 3,2006/07/23,2006,JULIO,N,
10,L02N2,1,CRUCERO 3,2006/07/22,2006,JULIO,NO,
10,L02N3,1,CRUCERO 3,2006/07/23,2006,JULIO,N,
10,L03,1,CRUCERO 3,,2006,,,
10,L03N1,1,CRUCERO 3,,2006,,,
10,L04,1,CRUCERO 3,2006/07/25,2006,JULIO,,
10,L04N1,1,CRUCERO 3,2006/07/15,2006,JULIO,NO,
10,L05,1,CRUCERO 3,2006/07/26,2006,JULIO,S,
10,L06,1,CRUCERO 3,2006/07/26,2006,JULIO,S,
10,L06N1,1,CRUCERO 3,,2006,,,
10,L07,1,CRUCERO 3,2006/08/17,2006,AGOSTO,NE,
10,L08,1,CRUCERO 3,2006/08/17,2006,AGOSTO,NE,
10,L09,1,CRUCERO 3,2006/08/17,2006,AGOSTO,NE,
10,L10,1,CRUCERO 3,2006/08/16,2006,AGOSTO,NO,
10,L10N1,1,CRUCERO 3,2006/08/15,2006,AGOSTO,SO,
10,L10N2,1,CRUCERO 3,,2006,,,
10,L10N3,1,CRUCERO 3,2006/08/16,2006,AGOSTO,NO,
10,L11,1,CRUCERO 3,2006/08/15,2006,AGOSTO,SO,
10,L12,1,CRUCERO 3,2006/08/15,2006,AGOSTO,SO,
10,L13,1,CRUCERO 3,2006/08/15,2006,AGOSTO,SO,
10,L14,1,CRUCERO 3,2006/08/16,2006,AGOSTO,N,
10,L15,1,CRUCERO 3,2006/07/16,2006,JULIO,N,
10,L16,1,CRUCERO 3,2006/08/04,2006,AGOSTO,O,
10,L17,1,CRUCERO 3,2006/08/03,2006,AGOSTO,SO,
10,L18,1,CRUCERO 3,2006/07/16,2006,JULIO,N,
10,L18N1,1,CRUCERO 3,,2006,,N,
10,L18N2,1,CRUCERO 3,2006/07/15,2006,JULIO,N,
10,L19,1,CRUCERO 3,2006/08/04,2006,AGOSTO,NO,
10,L19N1,1,CRUCERO 3,2006/08/04,2006,AGOSTO,NO,
10,L19N2,1,CRUCERO 3,2006/08/05,2006,AGOSTO,NE,
10,L20,1,CRUCERO 3,2006/08/04,2006,AGOSTO,NO,
10,L21,1,CRUCERO 3,2006/08/03,2006,AGOSTO,SO,
10,L21N1,1,CRUCERO 3,2006/08/02,2006,AGOSTO,N,
10,L22,1,CRUCERO 3,2006/08/05,2006,AGOSTO,NO,
10,L23,1,CRUCERO 3,2006/08/05,2006,AGOSTO,N,
10,L24,1,CRUCERO 3,2006/08/05,2006,AGOSTO,N,
10,L25,1,CRUCERO 3,2006/08/01,2006,AGOSTO,NE,
11,A01,1,CRUCERO 3,,2006,,,
11,A02,1,CRUCERO 3,2006/08/07,2006,AGOSTO,O,
11,A04,1,CRUCERO 3,2006/08/05,2006,AGOSTO,,
11,A05,1,CRUCERO 3,2006/08/07,2006,AGOSTO,NE,
11,A06,1,CRUCERO 3,2006/08/04,2006,AGOSTO,O,
11,A07,1,CRUCERO 3,2006/08/04,2006,AGOSTO,NE,
11,A08,1,CRUCERO 3,2006/08/04,2006,AGOSTO,NE,
11,A09,1,CRUCERO 3,2006/08/03,2006,AGOSTO,NE,
11,A10,1,CRUCERO 3,2006/08/04,2006,AGOSTO,CALMA,
11,A11,1,CRUCERO 3,2006/08/03,2006,AGOSTO,NE,
11,A12,1,CRUCERO 3,2006/08/03,2006,AGOSTO,E,
11,A13,1,CRUCERO 3,2006/08/02,2006,AGOSTO,E,
11,A14,1,CRUCERO 3,2006/08/02,2006,AGOSTO,E,
11,A15,1,CRUCERO 3,2006/08/02,2006,AGOSTO,E,
11,A16,1,CRUCERO 3,2006/08/02,2006,AGOSTO,E,
11,A17,1,CRUCERO 3,2006/08/02,2006,AGOSTO,E,
11,A18,1,CRUCERO 3,2006/07/31,2006,JULIO,E,
11,A19,1,CRUCERO 3,2006/08/01,2006,AGOSTO,E,
11,A20,1,CRUCERO 3,2006/08/01,2006,AGOSTO,E,
11,A21,1,CRUCERO 3,2006/08/01,2006,AGOSTO,E,
11,A22,1,CRUCERO 3,2006/08/01,2006,AGOSTO,E,
11,A23,1,CRUCERO 3,2006/07/31,2006,JULIO,E,
11,A24,1,CRUCERO 3,2006/07/23,2006,JULIO,CALMA,
11,A25,1,CRUCERO 3,2006/07/23,2006,JULIO,NO,
11,A26,1,CRUCERO 3,2006/07/25,2006,JULIO,NO,
11,A27,1,CRUCERO 3,2006/07/26,2006,JULIO,NE,
11,A28,1,CRUCERO 3,2006/07/26,2006,JULIO,E,
11,A29,1,CRUCERO 3,2006/07/26,2006,JULIO,E,
11,A30,1,CRUCERO 3,2006/07/31,2006,JULIO,E,
11,A31,1,CRUCERO 3,2006/07/30,2006,JULIO,CALMA,
11,A32,1,CRUCERO 3,2006/07/30,2006,JULIO,CALMA,
11,A33,1,CRUCERO 3,2006/08/07,2006,AGOSTO,CALMA,
11,A34,1,CRUCERO 3,2006/08/07,2006,AGOSTO,O,
11,A35,1,CRUCERO 3,2006/08/09,2006,AGOSTO,O,
11,A36,1,CRUCERO 3,2006/08/09,2006,AGOSTO,O,
11,A37,1,CRUCERO 3,2006/08/09,2006,AGOSTO,O,
11,A38,1,CRUCERO 3,2006/08/09,2006,AGOSTO,O,
11,A39,1,CRUCERO 3,2006/08/09,2006,AGOSTO,O,
11,A40,1,CRUCERO 3,2006/08/10,2006,AGOSTO,NO,
11,A41,1,CRUCERO 3,2006/08/10,2006,AGOSTO,CALMA,
11,A42,1,CRUCERO 3,2006/07/30,2006,JULIO,CALMA,
11,A43,1,CRUCERO 3,2006/07/24,2006,JULIO,E,
11,A44,1,CRUCERO 3,2006/07/24,2006,JULIO,CALMA,
11,A45,1,CRUCERO 3,2006/07/23,2006,JULIO,CALMA,
11,A46,1,CRUCERO 3,2006/07/23,2006,JULIO,CALMA,
11,A47,1,CRUCERO 3,2006/07/24,2006,JULIO,CALMA,
11,A48,1,CRUCERO 3,2006/07/24,2006,JULIO,CALMA,
11,A49,1,CRUCERO 3,2006/07/24,2006,JULIO,CALMA,
11,A50,1,CRUCERO 3,2006/07/27,2006,JULIO,CALMA,
11,A51,1,CRUCERO 3,2006/07/26,2006,JULIO,S,
11,A52,1,CRUCERO 3,2006/07/27,2006,JULIO,NE,
11,A53,1,CRUCERO 3,2006/07/25,2006,JULIO,CALMA,
11,A54,1,CRUCERO 3,2006/07/26,2006,JULIO,NE,
11,A55,1,CRUCERO 3,2006/07/29,2006,JULIO,E,
11,A56,1,CRUCERO 3,2006/07/29,2006,JULIO,S,
11,A57,1,CRUCERO 3,2006/07/29,2006,JULIO,S,
11,A58,1,CRUCERO 3,2006/07/30,2006,JULIO,S,
11,A59,1,CRUCERO 3,2006/07/29,2006,JULIO,S,
11,A60,1,CRUCERO 3,2006/07/30,2006,JULIO,S,
12,M04,1,CRUCERO 3,2006/07/29,2006,,S,2.38
12,M05,1,CRUCERO 3,2006/07/29,2006,,NE,1.97
12,M06,1,CRUCERO 3,2006/07/29,2006,JULIO,SE,1.92
12,M01N,1,CRUCERO 3,2006/07/29,2006,JULIO,SE,2.81
12,M02N,1,CRUCERO 3,2006/07/29,2006,JULIO,SE,1.99
12,M03N,1,CRUCERO 3,2006/07/29,2006,JULIO,SE,1.94
12,M07,1,CRUCERO 3,2006/07/29,2006,JULIO,SE,3.46
12,M08,1,CRUCERO 3,2006/07/29,2006,JULIO,SO,0.94
12,M24N,1,CRUCERO 3,2006/07/26,2006,JULIO,NE,1.98
12,M25N,1,CRUCERO 3,2006/07/27,2006,JULIO,NE,1.03
12,M09,1,CRUCERO 3,2006/07/28,2006,JULIO,E,2.03
12,M10,1,CRUCERO 3,2006/07/28,2006,JULIO,NE,0.87
12,M11,1,CRUCERO 3,2006/07/28,2006,JULIO,E,2.07
12,M12,1,CRUCERO 3,2006/07/25,2006,JULIO,E,2.39
12,M13,1,CRUCERO 3,2006/07/25,2006,JULIO,SE,1.18
12,M14,1,CRUCERO 3,2006/07/24,2006,JULIO,SE,1.52
12,M15,1,CRUCERO 3,2006/07/24,2006,JULIO,SE,1.56
12,M16,1,CRUCERO 3,2006/07/24,2006,JULIO,E,2.72
12,M23,1,CRUCERO 3,2006/07/30,2006,JULIO,E,2.69
12,M17,1,CRUCERO 3,2006/07/24,2006,JULIO,SE,2.01
12,M21,1,CRUCERO 3,2006/07/24,2006,JULIO,S,6.54
12,M22,1,CRUCERO 3,2006/07/30,2006,JULIO,SE,3.84
12,M18,1,CRUCERO 3,2006/07/29,2006,JULIO,S,0.74
12,M19,1,CRUCERO 3,2006/07/29,2006,JULIO,N,1.71
12,M20,1,CRUCERO 3,2006/07/29,2006,JULIO,E,1.32
12,M39,1,CRUCERO 3,2006/07/07,2006,JULIO,SO,12.06
12,M38,1,CRUCERO 3,2006/07/07,2006,JULIO,O,10.81
12,M24,1,CRUCERO 3,2006/07/13,2006,JULIO,SE,10.05
12,M25,1,CRUCERO 3,2006/07/15,2006,JULIO,SO,8.9
12,M26,1,CRUCERO 3,2006/07/15,2006,JULIO,O,9.21
12,M27,1,CRUCERO 3,2006/07/13,2006,JULIO,O,8.3
12,M28,1,CRUCERO 3,2006/07/13,2006,JULIO,S,8.33
12,M29,1,CRUCERO 3,2006/07/13,2006,JULIO,O,7.64
12,M37,1,CRUCERO 3,2006/07/06,2006,JULIO,SO,8.48
12,M30,1,CRUCERO 3,2006/07/12,2006,JULIO,NE,6.02
12,M36,1,CRUCERO 3,2006/07/06,2006,JULIO,NE,5.36
12,M31,1,CRUCERO 3,2006/07/15,2006,JULIO,SO,9.86
12,M32,1,CRUCERO 3,2006/07/12,2006,JULIO,N,2.3
12,M35,1,CRUCERO 3,2006/07/12,2006,JULIO,N,1.59
12,M33,1,CRUCERO 3,2006/07/16,2006,JULIO,NE,1.09
12,M34,1,CRUCERO 3,2006/07/16,2006,JULIO,NE,1.74
12,M40,1,CRUCERO 3,2006/07/22,2006,JULIO,N,1.65
12,M41,1,CRUCERO 3,2006/07/22,2006,JULIO,NE,2.31
12,M43,1,CRUCERO 3,2006/07/23,2006,JULIO,S,1.14
12,M44,1,CRUCERO 3,2006/07/23,2006,JULIO,NE,1.24
12,M45,1,CRUCERO 3,2006/07/23,2006,JULIO,SE,2.95
12,M46,1,CRUCERO 3,2006/07/23,2006,JULIO,SE,3.99
12,M42,1,CRUCERO 3,2006/07/22,2006,JULIO,SE,3.23
10,L01,1,CRUCERO 4,2006/09/14,2006,SEPTIEMBRE,S,
10,L02,1,CRUCERO 4,2006/09/15,2006,SEPTIEMBRE,SO,
10,L02N1,1,CRUCERO 4,2006/09/15,2006,SEPTIEMBRE,SO,
10,L02N2,1,CRUCERO 4,2006/08/24,2006,AGOSTO,O,
10,L02N3,1,CRUCERO 4,2006/09/15,2006,SEPTIEMBRE,SO,
10,L03,1,CRUCERO 4,2006/09/14,2006,SEPTIEMBRE,O,
10,L03N1,1,CRUCERO 4,2006/09/15,2006,SEPTIEMBRE,S,
10,L04,1,CRUCERO 4,,2006,,SO,
10,L04N1,1,CRUCERO 4,2006/08/31,2006,,,
10,L05,1,CRUCERO 4,2006/09/16,2006,SEPTIEMBRE,S,
10,L06,1,CRUCERO 4,2006/09/16,2006,SEPTIEMBRE,S,
10,L06N1,1,CRUCERO 4,2006/09/14,2006,SEPTIEMBRE,S,
10,L07,1,CRUCERO 4,2006/08/28,2006,AGOSTO,S,
10,L08,1,CRUCERO 4,2006/08/28,2006,AGOSTO,S,
10,L09,1,CRUCERO 4,2006/08/28,2006,AGOSTO,S,
10,L10,1,CRUCERO 4,2006/08/28,2006,AGOSTO,S,
10,L10N1,1,CRUCERO 4,2006/08/27,2006,AGOSTO,S,
10,L10N2,1,CRUCERO 4,2006/08/27,2006,AGOSTO,S,
10,L10N3,1,CRUCERO 4,2006/08/27,2006,AGOSTO,S,
10,L11,1,CRUCERO 4,2006/08/26,2006,AGOSTO,S,
10,L12,1,CRUCERO 4,2006/08/26,2006,AGOSTO,S,
10,L13,1,CRUCERO 4,2006/08/26,2006,AGOSTO,S,
10,L14,1,CRUCERO 4,2006/08/26,2006,AGOSTO,S,
10,L15,1,CRUCERO 4,,2006,,,
10,L16,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,N,
10,L17,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,N,
10,L18,1,CRUCERO 4,2006/08/31,2006,AGOSTO,NO,
10,L18N1,1,CRUCERO 4,2006/08/24,2006,AGOSTO,NO,
10,L18N2,1,CRUCERO 4,2006/08/31,2006,AGOSTO,NO,
10,L19,1,CRUCERO 4,2006/08/30,2006,AGOSTO,N,
10,L19N1,1,CRUCERO 4,2006/08/30,2006,AGOSTO,N,
10,L19N2,1,CRUCERO 4,2006/08/30,2006,AGOSTO,N,
10,L20,1,CRUCERO 4,2006/08/30,2006,AGOSTO,N,
10,L21,1,CRUCERO 4,2006/09/06,2006,SEPTIEMBRE,NE,
10,L21N1,1,CRUCERO 4,2006/09/06,2006,SEPTIEMBRE,NE,
10,L22,1,CRUCERO 4,2006/09/08,2006,SEPTIEMBRE,N,
10,L23,1,CRUCERO 4,2006/09/08,2006,SEPTIEMBRE,N,
10,L24,1,CRUCERO 4,2006/09/08,2006,SEPTIEMBRE,NE,
10,L25,1,CRUCERO 4,2006/09/06,2006,SEPTIEMBRE,NE,
11,A01,1,CRUCERO 4,,2006,,,
11,A02,1,CRUCERO 4,2006/09/07,2006,SEPTIEMBRE,NE,
11,A04,1,CRUCERO 4,2006/09/06,2006,SEPTIEMBRE,,
11,A05,1,CRUCERO 4,2006/09/07,2006,SEPTIEMBRE,NE,
11,A06,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,NE,
11,A07,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,N,
11,A08,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,N,
11,A09,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,N,
11,A10,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,CALMA,
11,A11,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,N,
11,A12,1,CRUCERO 4,2006/09/04,2006,SEPTIEMBRE,CALMA,
11,A13,1,CRUCERO 4,2006/09/04,2006,SEPTIEMBRE,CALMA,
11,A14,1,CRUCERO 4,2006/09/04,2006,SEPTIEMBRE,CALMA,
11,A15,1,CRUCERO 4,2006/09/04,2006,SEPTIEMBRE,CALMA,
11,A16,1,CRUCERO 4,2006/09/04,2006,SEPTIEMBRE,CALMA,
11,A17,1,CRUCERO 4,2006/09/04,2006,SEPTIEMBRE,CALMA,
11,A18,1,CRUCERO 4,2006/08/31,2006,AGOSTO,CALMA,
11,A19,1,CRUCERO 4,2006/09/03,2006,SEPTIEMBRE,NE,
11,A20,1,CRUCERO 4,2006/09/03,2006,SEPTIEMBRE,CALMA,
11,A21,1,CRUCERO 4,2006/09/03,2006,SEPTIEMBRE,CALMA,
11,A22,1,CRUCERO 4,2006/09/03,2006,SEPTIEMBRE,CALMA,
11,A23,1,CRUCERO 4,2006/09/03,2006,SEPTIEMBRE,CALMA,
11,A24,1,CRUCERO 4,2006/08/26,2006,AGOSTO,CALMA,
11,A25,1,CRUCERO 4,2006/09/07,2006,SEPTIEMBRE,CALMA,
11,A26,1,CRUCERO 4,2006/08/28,2006,AGOSTO,N,
11,A27,1,CRUCERO 4,2006/08/27,2006,AGOSTO,CALMA,
11,A28,1,CRUCERO 4,2006/08/27,2006,AGOSTO,CALMA,
11,A29,1,CRUCERO 4,2006/08/27,2006,AGOSTO,CALMA,
11,A30,1,CRUCERO 4,2006/09/08,2006,SEPTIEMBRE,CALMA,
11,A31,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,NO,
11,A32,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,N,
11,A33,1,CRUCERO 4,2006/09/07,2006,SEPTIEMBRE,N,
11,A34,1,CRUCERO 4,2006/09/08,2006,SEPTIEMBRE,CALMA,
11,A35,1,CRUCERO 4,2006/08/31,2006,AGOSTO,NO,
11,A36,1,CRUCERO 4,2006/08/31,2006,AGOSTO,CALMA,
11,A37,1,CRUCERO 4,2006/08/30,2006,AGOSTO,NE,
11,A38,1,CRUCERO 4,2006/08/30,2006,AGOSTO,NE,
11,A39,1,CRUCERO 4,2006/08/30,2006,AGOSTO,NE,
11,A40,1,CRUCERO 4,2006/08/31,2006,AGOSTO,NE,
11,A41,1,CRUCERO 4,2006/08/30,2006,AGOSTO,NE,
11,A42,1,CRUCERO 4,2006/09/04,2006,SEPTIEMBRE,NE,
11,A43,1,CRUCERO 4,2006/08/27,2006,AGOSTO,N,
11,A44,1,CRUCERO 4,2006/08/29,2006,AGOSTO,CALMA,
11,A45,1,CRUCERO 4,2006/09/04,2006,SEPTIEMBRE,CALMA,
11,A46,1,CRUCERO 4,2006/09/04,2006,SEPTIEMBRE,N,
11,A47,1,CRUCERO 4,2006/08/29,2006,AGOSTO,N,
11,A48,1,CRUCERO 4,2006/08/29,2006,AGOSTO,CALMA,
11,A49,1,CRUCERO 4,,2006,,S,
11,A50,1,CRUCERO 4,2006/08/27,2006,AGOSTO,S,
11,A51,1,CRUCERO 4,2006/08/28,2006,AGOSTO,CALMA,
11,A52,1,CRUCERO 4,2006/08/27,2006,AGOSTO,CALMA,
11,A53,1,CRUCERO 4,2006/08/28,2006,AGOSTO,CALMA,
11,A54,1,CRUCERO 4,2006/08/28,2006,AGOSTO,CALMA,
11,A55,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,CALMA,
11,A56,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,O,
11,A57,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,O,
11,A58,1,CRUCERO 4,2006/09/08,2006,SEPTIEMBRE,O,
11,A59,1,CRUCERO 4,2006/09/08,2006,SEPTIEMBRE,N,
11,A60,1,CRUCERO 4,2006/09/05,2006,SEPTIEMBRE,N,
12,M04,1,CRUCERO 4,2006/08/26,2006,,N,5.67
12,M05,1,CRUCERO 4,2006/08/26,2006,AGOSTO,N,4.36
12,M06,1,CRUCERO 4,2006/08/25,2006,AGOSTO,N,2.23
12,M01N,1,CRUCERO 4,2006/08/25,2006,AGOSTO,N,3.41
12,M02N,1,CRUCERO 4,2006/08/25,2006,AGOSTO,N,2.84
12,M03N,1,CRUCERO 4,2006/08/25,2006,AGOSTO,N,3.25
12,M07,1,CRUCERO 4,2006/08/25,2006,AGOSTO,NE,3.46
12,M08,1,CRUCERO 4,2006/08/24,2006,AGOSTO,NO,1.94
12,M24N,1,CRUCERO 4,2006/08/25,2006,AGOSTO,E,1.58
12,M25N,1,CRUCERO 4,2006/08/24,2006,AGOSTO,E,1.41
12,M09,1,CRUCERO 4,2006/08/24,2006,AGOSTO,E,1.65
12,M10,1,CRUCERO 4,2006/08/24,2006,AGOSTO,E,1.67
12,M11,1,CRUCERO 4,2006/08/24,2006,AGOSTO,NE,2.3
12,M12,1,CRUCERO 4,2006/08/24,2006,AGOSTO,SO,1.68
12,M13,1,CRUCERO 4,2006/08/23,2006,AGOSTO,NO,3.37
12,M14,1,CRUCERO 4,2006/08/23,2006,AGOSTO,NO,4.43
12,M15,1,CRUCERO 4,2006/08/23,2006,AGOSTO,NO,2.17
12,M16,1,CRUCERO 4,2006/08/23,2006,AGOSTO,N,3.29
12,M23,1,CRUCERO 4,2006/08/22,2006,AGOSTO,NO,4.58
12,M17,1,CRUCERO 4,2006/08/22,2006,AGOSTO,O,2.64
12,M21,1,CRUCERO 4,2006/08/22,2006,AGOSTO,NO,5.34
12,M22,1,CRUCERO 4,2006/08/21,2006,AGOSTO,NO,10.27
12,M18,1,CRUCERO 4,2006/08/22,2006,AGOSTO,O,10.89
12,M19,1,CRUCERO 4,2006/08/22,2006,AGOSTO,NO,5.92
12,M20,1,CRUCERO 4,2006/08/22,2006,AGOSTO,N,0.95
12,M39,1,CRUCERO 4,2006/08/03,2006,AGOSTO,N,4.36
12,M38,1,CRUCERO 4,2006/08/03,2006,AGOSTO,N,3.61
12,M24,1,CRUCERO 4,2006/08/26,2006,AGOSTO,N,3.16
12,M25,1,CRUCERO 4,2006/08/27,2006,AGOSTO,N,3.44
12,M26,1,CRUCERO 4,2006/08/26,2006,AGOSTO,NE,2.06
12,M27,1,CRUCERO 4,2006/08/26,2006,AGOSTO,NE,1.15
12,M28,1,CRUCERO 4,2006/08/25,2006,AGOSTO,NE,1.12
12,M29,1,CRUCERO 4,2006/08/25,2006,AGOSTO,NE,2.28
12,M37,1,CRUCERO 4,2006/08/02,2006,AGOSTO,NE,2.25
12,M30,1,CRUCERO 4,2006/08/25,2006,AGOSTO,NE,1.19
12,M36,1,CRUCERO 4,2006/08/02,2006,AGOSTO,N,2.26
12,M31,1,CRUCERO 4,2006/08/25,2006,AGOSTO,N,1.03
12,M32,1,CRUCERO 4,2006/08/25,2006,AGOSTO,O,3.15
12,M35,1,CRUCERO 4,2006/08/24,2006,AGOSTO,O,2.23
12,M33,1,CRUCERO 4,2006/08/24,2006,AGOSTO,SO,1.08
12,M34,1,CRUCERO 4,2006/08/24,2006,AGOSTO,SO,0.66
12,M40,1,CRUCERO 4,2006/08/20,2006,AGOSTO,N,0.41
12,M41,1,CRUCERO 4,2006/08/21,2006,AGOSTO,NE,0.29
12,M43,1,CRUCERO 4,2006/08/19,2006,AGOSTO,O,1.5
12,M44,1,CRUCERO 4,2006/08/22,2006,AGOSTO,SO,11.83
12,M45,1,CRUCERO 4,2006/08/22,2006,AGOSTO,O,0.47
12,M46,1,CRUCERO 4,2006/08/22,2006,AGOSTO,N,0.77
12,M42,1,CRUCERO 4,2006/08/20,2006,AGOSTO,SO,0.65
10,L01,1,CRUCERO 5,2006/10/05,2006,OCTUBRE,NO,4.14
10,L02,1,CRUCERO 5,2006/10/04,2006,OCTUBRE,O,2.14
10,L02N1,1,CRUCERO 5,2006/10/04,2006,OCTUBRE,O,2.04
10,L02N2,1,CRUCERO 5,2006/10/03,2006,OCTUBRE,NO,1.6
10,L02N3,1,CRUCERO 5,2006/10/04,2006,OCTUBRE,O,0.74
10,L03,1,CRUCERO 5,2006/10/05,2006,OCTUBRE,NO,2.2
10,L03N1,1,CRUCERO 5,2006/10/04,2006,OCTUBRE,NO,0.3
10,L04,1,CRUCERO 5,2006/10/03,2006,OCTUBRE,O,1.7
10,L04N1,1,CRUCERO 5,2006/09/30,2006,SEPTIEMBRE,NO,4.5
10,L05,1,CRUCERO 5,2006/10/02,2006,OCTUBRE,SE,2.3
10,L06,1,CRUCERO 5,2006/10/01,2006,OCTUBRE,N,3.3
10,L06N1,1,CRUCERO 5,2006/10/04,2006,OCTUBRE,O,1.64
10,L07,1,CRUCERO 5,2006/10/10,2006,OCTUBRE,N,3.1
10,L08,1,CRUCERO 5,2006/10/10,2006,OCTUBRE,N,2.2
10,L09,1,CRUCERO 5,2006/10/09,2006,OCTUBRE,SO,4.8
10,L10,1,CRUCERO 5,2006/10/09,2006,OCTUBRE,SO,1.7451
10,L10N1,1,CRUCERO 5,2006/10/08,2006,OCTUBRE,S,1.662
10,L10N2,1,CRUCERO 5,2006/10/08,2006,OCTUBRE,S,2.216
10,L10N3,1,CRUCERO 5,2006/10/09,2006,OCTUBRE,S,0.3878
10,L11,1,CRUCERO 5,2006/10/07,2006,OCTUBRE,NO,1.8005
10,L12,1,CRUCERO 5,2006/10/07,2006,OCTUBRE,NO,4.155
